VIN,服务器接收时间,数据采集时间,里程(km),SOC
LDD3B6K60N0000235,2023-05-21 17:06:54,2023-05-21 17:06:54,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:54,2023-05-21 17:06:54,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:54,2023-05-21 17:06:54,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:55,2023-05-21 17:06:55,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:55,2023-05-21 17:06:55,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:55,2023-05-21 17:06:55,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:56,2023-05-21 17:06:56,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:56,2023-05-21 17:06:56,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:56,2023-05-21 17:06:56,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:56,2023-05-21 17:06:56,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:57,2023-05-21 17:06:57,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:57,2023-05-21 17:06:57,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:57,2023-05-21 17:06:57,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:58,2023-05-21 17:06:58,17591.8,60
LDD3B6K60N0000235,2023-05-21 17:06:58,2023-05-21 17:06:58,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:58,2023-05-21 17:06:58,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:59,2023-05-21 17:06:59,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:59,2023-05-21 17:06:59,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:59,2023-05-21 17:06:59,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:06:59,2023-05-21 17:06:59,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:00,2023-05-21 17:07:00,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:00,2023-05-21 17:07:00,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:00,2023-05-21 17:07:00,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:01,2023-05-21 17:07:01,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:01,2023-05-21 17:07:01,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:01,2023-05-21 17:07:01,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:02,2023-05-21 17:07:02,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:02,2023-05-21 17:07:02,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:02,2023-05-21 17:07:02,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:03,2023-05-21 17:07:03,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:03,2023-05-21 17:07:03,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:03,2023-05-21 17:07:03,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:03,2023-05-21 17:07:03,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:04,2023-05-21 17:07:04,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:04,2023-05-21 17:07:04,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:04,2023-05-21 17:07:04,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:05,2023-05-21 17:07:05,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:05,2023-05-21 17:07:05,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:05,2023-05-21 17:07:05,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:06,2023-05-21 17:07:06,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:06,2023-05-21 17:07:06,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:06,2023-05-21 17:07:06,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:07,2023-05-21 17:07:07,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:07,2023-05-21 17:07:07,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:07,2023-05-21 17:07:07,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:07,2023-05-21 17:07:07,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:08,2023-05-21 17:07:08,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:08,2023-05-21 17:07:08,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:08,2023-05-21 17:07:08,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:09,2023-05-21 17:07:09,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:09,2023-05-21 17:07:09,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:09,2023-05-21 17:07:09,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:10,2023-05-21 17:07:10,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:10,2023-05-21 17:07:10,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:10,2023-05-21 17:07:10,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:10,2023-05-21 17:07:10,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:11,2023-05-21 17:07:11,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:11,2023-05-21 17:07:11,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:11,2023-05-21 17:07:11,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:12,2023-05-21 17:07:12,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:12,2023-05-21 17:07:12,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:12,2023-05-21 17:07:12,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:13,2023-05-21 17:07:13,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:13,2023-05-21 17:07:13,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:13,2023-05-21 17:07:13,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:13,2023-05-21 17:07:13,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:14,2023-05-21 17:07:14,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:14,2023-05-21 17:07:14,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:14,2023-05-21 17:07:14,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:15,2023-05-21 17:07:15,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:15,2023-05-21 17:07:15,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:15,2023-05-21 17:07:15,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:16,2023-05-21 17:07:16,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:16,2023-05-21 17:07:16,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:16,2023-05-21 17:07:16,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:17,2023-05-21 17:07:17,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:17,2023-05-21 17:07:17,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:17,2023-05-21 17:07:17,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:17,2023-05-21 17:07:17,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:18,2023-05-21 17:07:18,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:18,2023-05-21 17:07:18,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:18,2023-05-21 17:07:18,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:19,2023-05-21 17:07:19,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:19,2023-05-21 17:07:19,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:19,2023-05-21 17:07:19,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:20,2023-05-21 17:07:20,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:20,2023-05-21 17:07:20,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:20,2023-05-21 17:07:20,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:20,2023-05-21 17:07:20,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:21,2023-05-21 17:07:21,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:21,2023-05-21 17:07:21,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:21,2023-05-21 17:07:21,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:22,2023-05-21 17:07:22,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:22,2023-05-21 17:07:22,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:22,2023-05-21 17:07:22,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:23,2023-05-21 17:07:23,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:23,2023-05-21 17:07:23,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:23,2023-05-21 17:07:23,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:24,2023-05-21 17:07:24,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:24,2023-05-21 17:07:24,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:24,2023-05-21 17:07:24,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:24,2023-05-21 17:07:24,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:25,2023-05-21 17:07:25,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:25,2023-05-21 17:07:25,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:25,2023-05-21 17:07:25,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:26,2023-05-21 17:07:26,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:26,2023-05-21 17:07:26,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:26,2023-05-21 17:07:26,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:27,2023-05-21 17:07:27,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:27,2023-05-21 17:07:27,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:27,2023-05-21 17:07:27,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:28,2023-05-21 17:07:28,17592.4,60
LDD3B6K60N0000235,2023-05-21 17:07:28,2023-05-21 17:07:28,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:28,2023-05-21 17:07:28,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:28,2023-05-21 17:07:28,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:29,2023-05-21 17:07:29,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:29,2023-05-21 17:07:29,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:29,2023-05-21 17:07:29,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:30,2023-05-21 17:07:30,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:30,2023-05-21 17:07:30,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:30,2023-05-21 17:07:30,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:31,2023-05-21 17:07:31,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:31,2023-05-21 17:07:31,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:31,2023-05-21 17:07:31,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:31,2023-05-21 17:07:31,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:32,2023-05-21 17:07:32,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:32,2023-05-21 17:07:32,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:32,2023-05-21 17:07:32,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:33,2023-05-21 17:07:33,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:33,2023-05-21 17:07:33,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:33,2023-05-21 17:07:33,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:34,2023-05-21 17:07:34,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:34,2023-05-21 17:07:34,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:34,2023-05-21 17:07:34,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:34,2023-05-21 17:07:34,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:35,2023-05-21 17:07:35,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:35,2023-05-21 17:07:35,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:35,2023-05-21 17:07:35,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:36,2023-05-21 17:07:36,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:36,2023-05-21 17:07:36,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:36,2023-05-21 17:07:36,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:37,2023-05-21 17:07:37,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:37,2023-05-21 17:07:37,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:37,2023-05-21 17:07:37,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:37,2023-05-21 17:07:37,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:38,2023-05-21 17:07:38,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:38,2023-05-21 17:07:38,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:38,2023-05-21 17:07:38,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:39,2023-05-21 17:07:39,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:39,2023-05-21 17:07:39,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:39,2023-05-21 17:07:39,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:40,2023-05-21 17:07:40,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:40,2023-05-21 17:07:40,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:40,2023-05-21 17:07:40,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:41,2023-05-21 17:07:41,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:41,2023-05-21 17:07:41,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:41,2023-05-21 17:07:41,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:41,2023-05-21 17:07:41,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:42,2023-05-21 17:07:42,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:42,2023-05-21 17:07:42,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:42,2023-05-21 17:07:42,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:43,2023-05-21 17:07:43,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:43,2023-05-21 17:07:43,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:43,2023-05-21 17:07:43,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:44,2023-05-21 17:07:44,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:44,2023-05-21 17:07:44,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:44,2023-05-21 17:07:44,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:44,2023-05-21 17:07:44,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:45,2023-05-21 17:07:45,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:45,2023-05-21 17:07:45,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:45,2023-05-21 17:07:45,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:46,2023-05-21 17:07:46,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:46,2023-05-21 17:07:46,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:46,2023-05-21 17:07:46,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:47,2023-05-21 17:07:47,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:47,2023-05-21 17:07:47,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:47,2023-05-21 17:07:47,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:48,2023-05-21 17:07:48,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:48,2023-05-21 17:07:48,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:48,2023-05-21 17:07:48,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:48,2023-05-21 17:07:48,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:49,2023-05-21 17:07:49,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:49,2023-05-21 17:07:49,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:49,2023-05-21 17:07:49,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:50,2023-05-21 17:07:50,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:50,2023-05-21 17:07:50,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:50,2023-05-21 17:07:50,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:51,2023-05-21 17:07:51,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:51,2023-05-21 17:07:51,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:51,2023-05-21 17:07:51,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:51,2023-05-21 17:07:51,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:52,2023-05-21 17:07:52,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:52,2023-05-21 17:07:52,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:52,2023-05-21 17:07:52,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:53,2023-05-21 17:07:53,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:53,2023-05-21 17:07:53,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:53,2023-05-21 17:07:53,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:54,2023-05-21 17:07:54,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:54,2023-05-21 17:07:54,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:54,2023-05-21 17:07:54,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:54,2023-05-21 17:07:54,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:55,2023-05-21 17:07:55,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:55,2023-05-21 17:07:55,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:55,2023-05-21 17:07:55,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:56,2023-05-21 17:07:56,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:56,2023-05-21 17:07:56,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:56,2023-05-21 17:07:56,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:57,2023-05-21 17:07:57,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:57,2023-05-21 17:07:57,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:57,2023-05-21 17:07:57,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:58,2023-05-21 17:07:58,17592.7,60
LDD3B6K60N0000235,2023-05-21 17:07:58,2023-05-21 17:07:58,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:58,2023-05-21 17:07:58,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:58,2023-05-21 17:07:58,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:59,2023-05-21 17:07:59,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:59,2023-05-21 17:07:59,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:07:59,2023-05-21 17:07:59,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:00,2023-05-21 17:08:00,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:00,2023-05-21 17:08:00,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:00,2023-05-21 17:08:00,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:01,2023-05-21 17:08:01,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:01,2023-05-21 17:08:01,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:01,2023-05-21 17:08:01,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:01,2023-05-21 17:08:01,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:02,2023-05-21 17:08:02,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:02,2023-05-21 17:08:02,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:02,2023-05-21 17:08:02,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:03,2023-05-21 17:08:03,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:03,2023-05-21 17:08:03,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:03,2023-05-21 17:08:03,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:04,2023-05-21 17:08:04,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:04,2023-05-21 17:08:04,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:04,2023-05-21 17:08:04,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:05,2023-05-21 17:08:05,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:05,2023-05-21 17:08:05,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:05,2023-05-21 17:08:05,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:05,2023-05-21 17:08:05,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:06,2023-05-21 17:08:06,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:06,2023-05-21 17:08:06,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:06,2023-05-21 17:08:06,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:07,2023-05-21 17:08:07,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:07,2023-05-21 17:08:07,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:07,2023-05-21 17:08:07,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:08,2023-05-21 17:08:08,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:08,2023-05-21 17:08:08,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:08,2023-05-21 17:08:08,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:08,2023-05-21 17:08:08,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:09,2023-05-21 17:08:09,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:09,2023-05-21 17:08:09,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:09,2023-05-21 17:08:09,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:10,2023-05-21 17:08:10,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:10,2023-05-21 17:08:10,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:10,2023-05-21 17:08:10,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:11,2023-05-21 17:08:11,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:11,2023-05-21 17:08:11,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:11,2023-05-21 17:08:11,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:12,2023-05-21 17:08:12,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:12,2023-05-21 17:08:12,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:12,2023-05-21 17:08:12,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:12,2023-05-21 17:08:12,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:13,2023-05-21 17:08:13,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:13,2023-05-21 17:08:13,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:13,2023-05-21 17:08:13,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:14,2023-05-21 17:08:14,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:14,2023-05-21 17:08:14,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:14,2023-05-21 17:08:14,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:15,2023-05-21 17:08:15,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:15,2023-05-21 17:08:15,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:15,2023-05-21 17:08:15,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:15,2023-05-21 17:08:15,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:16,2023-05-21 17:08:16,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:16,2023-05-21 17:08:16,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:16,2023-05-21 17:08:16,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:17,2023-05-21 17:08:17,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:17,2023-05-21 17:08:17,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:17,2023-05-21 17:08:17,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:18,2023-05-21 17:08:18,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:18,2023-05-21 17:08:18,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:18,2023-05-21 17:08:18,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:19,2023-05-21 17:08:19,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:19,2023-05-21 17:08:19,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:19,2023-05-21 17:08:19,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:19,2023-05-21 17:08:19,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:20,2023-05-21 17:08:20,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:20,2023-05-21 17:08:20,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:20,2023-05-21 17:08:20,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:21,2023-05-21 17:08:21,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:21,2023-05-21 17:08:21,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:21,2023-05-21 17:08:21,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:22,2023-05-21 17:08:22,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:22,2023-05-21 17:08:22,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:22,2023-05-21 17:08:22,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:22,2023-05-21 17:08:22,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:23,2023-05-21 17:08:23,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:23,2023-05-21 17:08:23,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:23,2023-05-21 17:08:23,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:24,2023-05-21 17:08:24,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:24,2023-05-21 17:08:24,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:24,2023-05-21 17:08:24,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:25,2023-05-21 17:08:25,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:25,2023-05-21 17:08:25,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:25,2023-05-21 17:08:25,17575.3,68
LDD3B6K60N0000235,2023-05-21 17:08:26,2023-05-21 17:08:26,17575.3,68
